explored  time (s)  solution           fval        gap (%)                                         
 3492783   1503.69         1   4.100000e+01   2.441404e+00                                          
 3502783   1507.84         1   4.100000e+01   2.441404e+00                                          
 3512783   1512.02         1   4.100000e+01   2.441404e+00                                          
 3522783   1515.55         1   4.100000e+01   2.441404e+00                                          
 3532783   1519.17         1   4.100000e+01   2.441404e+00                                          
 3542783   1523.05         1   4.100000e+01   2.441404e+00                                          
 3552783   1526.55         1   4.100000e+01   2.441404e+00                                          
 3562783   1530.07         1   4.100000e+01   2.441404e+00                                          
 3572783   1533.54         1   4.100000e+01   2.441404e+00                                          
 3582783   1537.11         1   4.100000e+01   2.441404e+00                                          
 3592783   1540.96         1   4.100000e+01   2.441404e+00                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 3602783   1544.33         1   4.100000e+01   2.441404e+00                                          
 3612783   1547.67         1   4.100000e+01   2.441404e+00                                          
 3622783   1550.98         1   4.100000e+01   2.441404e+00                                          
 3632783   1554.40         1   4.100000e+01   2.441404e+00                                          
 3642783   1557.68         1   4.100000e+01   2.441404e+00                                          
 3652783   1561.05         1   4.100000e+01   2.441404e+00                                          
 3662783   1564.40         1   4.100000e+01   2.441404e+00                                          
 3672783   1567.82         1   4.100000e+01   2.441404e+00                                          
 3682783   1571.26         1   4.100000e+01   2.441404e+00                                          
 3692783   1574.46         1   4.100000e+01   2.441404e+00                                          
 3702783   1577.68         1   4.100000e+01   2.441404e+00                                          
 3712783   1580.83         1   4.100000e+01   2.441404e+00                                          
 3722783   1583.99         1   4.100000e+01   2.441404e+00                                          
 3732783   1587.10         1   4.100000e+01   2.441404e+00                                          
 3742783   1590.19         1   4.100000e+01   2.441404e+00                                          
 3752783   1593.33         1   4.100000e+01   2.441404e+00                                          
 3762783   1596.45         1   4.100000e+01   2.441404e+00                                          
 3772783   1603.88         1   4.100000e+01   2.441404e+00                                          
 3782783   1610.03         1   4.100000e+01   2.441404e+00                                          
 3792783   1616.30         1   4.100000e+01   2.441404e+00                                          
 3802783   1622.51         1   4.100000e+01   2.441404e+00                                          
 3812783   1628.69         1   4.100000e+01   2.441404e+00                                          
 3822783   1634.88         1   4.100000e+01   2.441404e+00                                          
 3832783   1641.06         1   4.100000e+01   2.441404e+00                                          
 3842783   1647.25         1   4.100000e+01   2.441404e+00                                          
 3852783   1653.64         1   4.100000e+01   2.441404e+00                                          
 3862783   1659.81         1   4.100000e+01   2.441404e+00                                          
 3872783   1665.68         1   4.100000e+01   2.441404e+00                                          
 3882783   1670.20         1   4.100000e+01   2.441404e+00                                          
 3892783   1674.64         1   4.100000e+01   2.441404e+00                                          
 3902783   1679.01         1   4.100000e+01   2.441404e+00                                          
 3912783   1682.65         1   4.100000e+01   2.441404e+00                                          
 3922783   1686.36         1   4.100000e+01   2.441404e+00                                          
 3932783   1690.38         1   4.100000e+01   2.441404e+00                                          
 3942783   1694.15         1   4.100000e+01   2.441404e+00                                          
 3952783   1697.83         1   4.100000e+01   2.441404e+00                                          
 3962783   1701.73         1   4.100000e+01   2.441404e+00                                          
 3972783   1705.19         1   4.100000e+01   2.441404e+00                                          
 3982783   1708.83         1   4.100000e+01   2.441404e+00                                          
 3992783   1712.32         1   4.100000e+01   2.441404e+00                                          
 4002783   1715.79         1   4.100000e+01   2.441404e+00                                          
 4012783   1719.22         1   4.100000e+01   2.441404e+00                                          
 4022783   1722.48         1   4.100000e+01   2.441404e+00                                          
 4032783   1726.30         1   4.100000e+01   2.441404e+00                                          
 4042783   1729.60         1   4.100000e+01   2.441404e+00                                          
 4052783   1732.84         1   4.100000e+01   2.441404e+00                                          
 4062783   1736.39         1   4.100000e+01   2.441404e+00                                          
 4072783   1739.86         1   4.100000e+01   2.441404e+00                                          
 4082783   1743.52         1   4.100000e+01   2.441404e+00                                          
 4092783   1746.75         1   4.100000e+01   2.441404e+00                                          
 4102783   1749.95         1   4.100000e+01   2.441404e+00                                          
 4112783   1753.21         1   4.100000e+01   2.441404e+00                                          
 4122783   1756.38         1   4.100000e+01   2.441404e+00                                          
 4132783   1759.48         1   4.100000e+01   2.441404e+00                                          
 4142783   1762.53         1   4.100000e+01   2.441404e+00                                          
 4152783   1765.46         1   4.100000e+01   2.441404e+00                                          
 4162783   1776.80         1   4.100000e+01   2.441404e+00                                          
 4172783   1783.14         1   4.100000e+01   2.441404e+00                                          
 4182783   1789.90         1   4.100000e+01   2.441404e+00                                          
 4192783   1796.45         1   4.100000e+01   2.441404e+00                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 4202783   1803.32         1   4.100000e+01   2.441404e+00                                          
 4212783   1810.21         1   4.100000e+01   2.441404e+00                                          
 4222783   1817.27         1   4.100000e+01   2.441404e+00                                          
 4232783   1823.88         1   4.100000e+01   2.441404e+00                                          
 4242783   1830.43         1   4.100000e+01   2.441404e+00                                          
 4252783   1836.66         1   4.100000e+01   2.441404e+00                                          
 4262783   1842.73         1   4.100000e+01   2.441404e+00                                          
 4272783   1849.38         1   4.100000e+01   2.441404e+00                                          
 4282783   1856.04         1   4.100000e+01   2.441404e+00                                          
 4292783   1862.86         1   4.100000e+01   2.441404e+00                                          
 4302783   1869.07         1   4.100000e+01   2.441404e+00                                          
 4312783   1873.43         1   4.100000e+01   2.441404e+00                                          
 4322783   1877.92         1   4.100000e+01   2.441404e+00                                          
 4332783   1882.59         1   4.100000e+01   2.441404e+00                                          
 4342783   1886.62         1   4.100000e+01   2.441404e+00                                          
 4352783   1891.20         1   4.100000e+01   2.441404e+00                                          
 4362783   1895.02         1   4.100000e+01   2.441404e+00                                          
 4372783   1899.22         1   4.100000e+01   2.441404e+00                                          
 4382783   1903.29         1   4.100000e+01   2.441404e+00                                          
 4392783   1906.86         1   4.100000e+01   2.441404e+00                                          
 4402783   1910.57         1   4.100000e+01   2.441404e+00                                          
 4412783   1914.38         1   4.100000e+01   2.441404e+00                                          
 4422783   1918.09         1   4.100000e+01   2.441404e+00                                          
 4432783   1921.87         1   4.100000e+01   2.441404e+00                                          
 4442783   1925.97         1   4.100000e+01   2.441404e+00                                          
 4452783   1929.68         1   4.100000e+01   2.441404e+00                                          
 4462783   1933.20         1   4.100000e+01   2.441404e+00                                          
 4472783   1936.60         1   4.100000e+01   2.441404e+00                                          
 4482783   1940.07         1   4.100000e+01   2.441404e+00                                          
 4492783   1943.48         1   4.100000e+01   2.441404e+00                                          
 4502783   1946.81         1   4.100000e+01   2.441404e+00                                          
 4512783   1950.20         1   4.100000e+01   2.441404e+00                                          
 4522783   1953.47         1   4.100000e+01   2.441404e+00                                          
 4532783   1956.70         1   4.100000e+01   2.441404e+00                                          
 4542783   1960.03         1   4.100000e+01   2.441404e+00                                          
 4552783   1963.50         1   4.100000e+01   2.441404e+00                                          
 4562783   1967.15         1   4.100000e+01   2.441404e+00                                          
 4572783   1974.29         1   4.100000e+01   2.441404e+00                                          
 4582783   1978.85         1   4.100000e+01   2.441404e+00                                          
 4592783   1983.41         1   4.100000e+01   2.441404e+00                                          
 4602783   1987.67         1   4.100000e+01   2.441404e+00                                          
 4612783   1991.83         1   4.100000e+01   2.441404e+00                                          
 4622783   1995.37         1   4.100000e+01   2.441404e+00                                          
 4632783   1999.06         1   4.100000e+01   2.441404e+00                                          

Solver stopped prematurely. Integer feasible point found.

Intlinprog stopped because it exceeded the time limit, options.MaxTime = 2000 (the selected value). The intcon variables
are integer within tolerance, options.TolInteger = 1e-05 (the default value).

Gries_bound = 40, [k, d, n] = [6, 19, 41], x = [ 1 0 1 0 0 2 1 0 1 1 1 1 0 1 1 2 0 0 0 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 0 0 1 2 2 1 0 0 0 0 0 0 0 2 1 0 0 1 1 0 2 1 1 1 1 0 1]


LP:                Optimal objective value is 39.375000.                                            

Branch and Bound:

   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
    1779      1.37         1   4.200000e+01   2.380896e-03                                          
   11779      6.93         1   4.200000e+01   2.380896e-03                                          
   21779     12.40         1   4.200000e+01   2.380896e-03                                          
   31779     18.02         1   4.200000e+01   2.380896e-03                                          
   41779     23.79         1   4.200000e+01   2.380896e-03                                          
   51779     29.28         1   4.200000e+01   2.380896e-03                                          
   61779     34.91         1   4.200000e+01   2.380896e-03                                          
   71779     40.59         1   4.200000e+01   2.380896e-03                                          
   81779     46.04         1   4.200000e+01   2.380896e-03                                          
   91779     51.56         1   4.200000e+01   2.380896e-03                                          
  101779     57.07         1   4.200000e+01   2.380896e-03                                          
  111779     62.60         1   4.200000e+01   2.380896e-03                                          
  121779     68.23         1   4.200000e+01   2.380896e-03                                          
  131779     73.74         1   4.200000e+01   2.380896e-03                                          
  141779     79.47         1   4.200000e+01   2.380896e-03                                          
  151779     84.92         1   4.200000e+01   2.380896e-03                                          
  161779     90.31         1   4.200000e+01   2.380896e-03                                          
  171779     95.67         1   4.200000e+01   2.380896e-03                                          
  181779    100.99         1   4.200000e+01   2.380896e-03                                          
  191779    106.34         1   4.200000e+01   2.380896e-03                                          
  201779    111.73         1   4.200000e+01   2.380896e-03                                          
  211779    117.01         1   4.200000e+01   2.380896e-03                                          
  221779    122.21         1   4.200000e+01   2.380896e-03                                          
  231779    127.47         1   4.200000e+01   2.380896e-03                                          
  241779    132.96         1   4.200000e+01   2.380896e-03                                          
  251779    138.54         1   4.200000e+01   2.380896e-03                                          
  261779    144.22         1   4.200000e+01   2.380896e-03                                          
  271779    150.71         1   4.200000e+01   2.380896e-03                                          
  281779    157.10         1   4.200000e+01   2.380896e-03                                          
  291779    163.28         1   4.200000e+01   2.380896e-03                                          
  301779    169.15         1   4.200000e+01   2.380896e-03                                          
  311779    174.78         1   4.200000e+01   2.380896e-03                                          
  321779    180.35         1   4.200000e+01   2.380896e-03                                          
  331779    186.07         1   4.200000e+01   2.380896e-03                                          
  341779    191.88         1   4.200000e+01   2.380896e-03                                          
  351779    197.60         1   4.200000e+01   2.380896e-03                                          
  361779    203.43         1   4.200000e+01   2.380896e-03                                          
  371779    209.26         1   4.200000e+01   2.380896e-03                                          
  381779    215.29         1   4.200000e+01   2.380896e-03                                          
  391779    221.13         1   4.200000e+01   2.380896e-03                                          
  401779    226.87         1   4.200000e+01   2.380896e-03                                          
  411779    232.52         1   4.200000e+01   2.380896e-03                                          
  421779    238.38         1   4.200000e+01   2.380896e-03                                          
  431779    244.18         1   4.200000e+01   2.380896e-03                                          
  441779    249.89         1   4.200000e+01   2.380896e-03                                          
  451779    255.69         1   4.200000e+01   2.380896e-03                                          
  461779    261.57         1   4.200000e+01   2.380896e-03                                          
  471779    267.87         1   4.200000e+01   2.380896e-03                                          
  481779    273.99         1   4.200000e+01   2.380896e-03                                          
  491779    280.01         1   4.200000e+01   2.380896e-03                                          
  501779    286.79         1   4.200000e+01   2.380896e-03                                          
  511779    293.46         1   4.200000e+01   2.380896e-03                                          
  521779    299.65         1   4.200000e+01   2.380896e-03                                          
  531779    305.51         1   4.200000e+01   2.380896e-03                                          
  541779    311.38         1   4.200000e+01   2.380896e-03                                          
  551779    317.03         1   4.200000e+01   2.380896e-03                                          
  561779    322.87         1   4.200000e+01   2.380896e-03                                          
  571779    328.70         1   4.200000e+01   2.380896e-03                                          
  581779    334.52         1   4.200000e+01   2.380896e-03                                          
  591779    340.32         1   4.200000e+01   2.380896e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
  601779    346.00         1   4.200000e+01   2.380896e-03                                          
  611779    351.76         1   4.200000e+01   2.380896e-03                                          
  621779    357.48         1   4.200000e+01   2.380896e-03                                          
  631779    363.24         1   4.200000e+01   2.380896e-03                                          
  641779    369.06         1   4.200000e+01   2.380896e-03                                          
  651779    375.38         1   4.200000e+01   2.380896e-03                                          
  661779    381.33         1   4.200000e+01   2.380896e-03                                          
  671779    386.72         1   4.200000e+01   2.380896e-03                                          
  681779    392.92         1   4.200000e+01   2.380896e-03                                          
  691779    398.99         1   4.200000e+01   2.380896e-03                                          
  701779    404.94         1   4.200000e+01   2.380896e-03                                          
  711779    410.96         1   4.200000e+01   2.380896e-03                                          
  721779    416.69         1   4.200000e+01   2.380896e-03                                          
  731779    422.61         1   4.200000e+01   2.380896e-03                                          
  741779    428.19         1   4.200000e+01   2.380896e-03                                          
  751779    434.29         1   4.200000e+01   2.380896e-03                                          
  761779    440.40         1   4.200000e+01   2.380896e-03                                          
  771779    446.35         1   4.200000e+01   2.380896e-03                                          
  781779    452.01         1   4.200000e+01   2.380896e-03                                          
  791779    457.46         1   4.200000e+01   2.380896e-03                                          
  801779    462.86         1   4.200000e+01   2.380896e-03                                          
  811779    468.40         1   4.200000e+01   2.380896e-03                                          
  821779    473.89         1   4.200000e+01   2.380896e-03                                          
  831779    479.32         1   4.200000e+01   2.380896e-03                                          
  841779    484.77         1   4.200000e+01   2.380896e-03                                          
  851779    490.20         1   4.200000e+01   2.380896e-03                                          
  861779    495.59         1   4.200000e+01   2.380896e-03                                          
  871779    501.22         1   4.200000e+01   2.380896e-03                                          
  881779    507.33         1   4.200000e+01   2.380896e-03                                          
  891779    513.85         1   4.200000e+01   2.380896e-03                                          
  901779    519.95         1   4.200000e+01   2.380896e-03                                          
  911779    526.05         1   4.200000e+01   2.380896e-03                                          
  921779    532.31         1   4.200000e+01   2.380896e-03                                          
  931779    538.66         1   4.200000e+01   2.380896e-03                                          
  941779    544.35         1   4.200000e+01   2.380896e-03                                          
  951779    550.01         1   4.200000e+01   2.380896e-03                                          
  961779    555.80         1   4.200000e+01   2.380896e-03                                          
  971779    561.48         1   4.200000e+01   2.380896e-03                                          
  981779    567.20         1   4.200000e+01   2.380896e-03                                          
  991779    573.12         1   4.200000e+01   2.380896e-03                                          
 1001779    578.58         1   4.200000e+01   2.380896e-03                                          
 1011779    584.04         1   4.200000e+01   2.380896e-03                                          
 1021779    589.61         1   4.200000e+01   2.380896e-03                                          
 1031779    595.07         1   4.200000e+01   2.380896e-03                                          
 1041779    600.59         1   4.200000e+01   2.380896e-03                                          
 1051779    606.07         1   4.200000e+01   2.380896e-03                                          
 1061779    611.43         1   4.200000e+01   2.380896e-03                                          
 1071779    616.92         1   4.200000e+01   2.380896e-03                                          
 1081779    622.80         1   4.200000e+01   2.380896e-03                                          
 1091779    628.85         1   4.200000e+01   2.380896e-03                                          
 1101779    634.77         1   4.200000e+01   2.380896e-03                                          
 1111779    640.56         1   4.200000e+01   2.380896e-03                                          
 1121779    646.23         1   4.200000e+01   2.380896e-03                                          
 1131779    651.84         1   4.200000e+01   2.380896e-03                                          
 1141779    657.54         1   4.200000e+01   2.380896e-03                                          
 1151779    663.15         1   4.200000e+01   2.380896e-03                                          
 1161779    668.85         1   4.200000e+01   2.380896e-03                                          
 1171779    674.50         1   4.200000e+01   2.380896e-03                                          
 1181779    680.14         1   4.200000e+01   2.380896e-03                                          
 1191779    685.87         1   4.200000e+01   2.380896e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 1201779    691.57         1   4.200000e+01   2.380896e-03                                          
 1211779    697.34         1   4.200000e+01   2.380896e-03                                          
 1221779    703.06         1   4.200000e+01   2.380896e-03                                          
 1231779    708.87         1   4.200000e+01   2.380896e-03                                          
 1241779    714.80         1   4.200000e+01   2.380896e-03                                          
 1251779    720.40         1   4.200000e+01   2.380896e-03                                          
 1261779    725.93         1   4.200000e+01   2.380896e-03                                          
 1271779    731.67         1   4.200000e+01   2.380896e-03                                          
 1281779    737.20         1   4.200000e+01   2.380896e-03                                          
 1291779    743.38         1   4.200000e+01   2.380896e-03                                          
 1301779    749.52         1   4.200000e+01   2.380896e-03                                          
 1311779    755.85         1   4.200000e+01   2.380896e-03                                          
 1321779    761.90         1   4.200000e+01   2.380896e-03                                          
 1331779    767.76         1   4.200000e+01   2.380896e-03                                          
 1341779    773.65         1   4.200000e+01   2.380896e-03                                          
 1351779    779.82         1   4.200000e+01   2.380896e-03                                          
 1361779    785.96         1   4.200000e+01   2.380896e-03                                          
 1371779    791.93         1   4.200000e+01   2.380896e-03                                          
 1381779    797.90         1   4.200000e+01   2.380896e-03                                          
 1391779    804.07         1   4.200000e+01   2.380896e-03                                          
 1401779    810.35         1   4.200000e+01   2.380896e-03                                          
 1411779    816.03         1   4.200000e+01   2.380896e-03                                          
 1421779    821.59         1   4.200000e+01   2.380896e-03                                          
 1431779    827.10         1   4.200000e+01   2.380896e-03                                          
 1441779    832.53         1   4.200000e+01   2.380896e-03                                          
 1451779    838.25         1   4.200000e+01   2.380896e-03                                          
 1461779    843.90         1   4.200000e+01   2.380896e-03                                          
 1471779    849.40         1   4.200000e+01   2.380896e-03                                          
 1481779    854.99         1   4.200000e+01   2.380896e-03                                          
 1491779    861.07         1   4.200000e+01   2.380896e-03                                          
 1501779    866.96         1   4.200000e+01   2.380896e-03                                          
 1511779    873.20         1   4.200000e+01   2.380896e-03                                          
 1521779    879.21         1   4.200000e+01   2.380896e-03                                          
 1531779    885.33         1   4.200000e+01   2.380896e-03                                          
 1541779    891.47         1   4.200000e+01   2.380896e-03                                          
 1551779    897.62         1   4.200000e+01   2.380896e-03                                          
 1561779    903.85         1   4.200000e+01   2.380896e-03                                          
 1571779    909.75         1   4.200000e+01   2.380896e-03                                          
 1581779    915.62         1   4.200000e+01   2.380896e-03                                          
 1591779    921.48         1   4.200000e+01   2.380896e-03                                          
 1601779    927.24         1   4.200000e+01   2.380896e-03                                          
 1611779    933.01         1   4.200000e+01   2.380896e-03                                          
 1621779    938.95         1   4.200000e+01   2.380896e-03                                          
 1631779    944.61         1   4.200000e+01   2.380896e-03                                          
 1641779    950.25         1   4.200000e+01   2.380896e-03                                          
 1651779    955.98         1   4.200000e+01   2.380896e-03                                          
 1661779    961.77         1   4.200000e+01   2.380896e-03                                          
 1671779    967.78         1   4.200000e+01   2.380896e-03                                          
 1681779    973.48         1   4.200000e+01   2.380896e-03                                          
 1691779    979.06         1   4.200000e+01   2.380896e-03                                          
 1701779    984.74         1   4.200000e+01   2.380896e-03                                          
 1711779    990.91         1   4.200000e+01   2.380896e-03                                          
 1721779    996.99         1   4.200000e+01   2.380896e-03                                          
 1731779   1003.47         1   4.200000e+01   2.380896e-03                                          
 1741779   1009.29         1   4.200000e+01   2.380896e-03                                          
 1751779   1015.15         1   4.200000e+01   2.380896e-03                                          
 1761779   1021.08         1   4.200000e+01   2.380896e-03                                          
 1771779   1027.11         1   4.200000e+01   2.380896e-03                                          
 1781779   1033.06         1   4.200000e+01   2.380896e-03                                          
 1791779   1039.07         1   4.200000e+01   2.380896e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 1801779   1045.01         1   4.200000e+01   2.380896e-03                                          
 1811779   1050.91         1   4.200000e+01   2.380896e-03                                          
 1821779   1056.77         1   4.200000e+01   2.380896e-03                                          
 1831779   1062.68         1   4.200000e+01   2.380896e-03                                          
 1841779   1068.54         1   4.200000e+01   2.380896e-03                                          
 1851779   1074.45         1   4.200000e+01   2.380896e-03                                          
 1861779   1080.53         1   4.200000e+01   2.380896e-03                                          
 1871779   1086.53         1   4.200000e+01   2.380896e-03                                          
 1881779   1092.26         1   4.200000e+01   2.380896e-03                                          
 1891779   1097.97         1   4.200000e+01   2.380896e-03                                          
 1901779   1103.53         1   4.200000e+01   2.380896e-03                                          
 1911779   1109.12         1   4.200000e+01   2.380896e-03                                          
 1921779   1114.58         1   4.200000e+01   2.380896e-03                                          
 1931779   1120.26         1   4.200000e+01   2.380896e-03                                          
 1941779   1126.18         1   4.200000e+01   2.380896e-03                                          
 1951779   1132.04         1   4.200000e+01   2.380896e-03                                          
 1961779   1137.99         1   4.200000e+01   2.380896e-03                                          
 1971779   1143.73         1   4.200000e+01   2.380896e-03                                          
 1981779   1149.64         1   4.200000e+01   2.380896e-03                                          
 1991779   1155.83         1   4.200000e+01   2.380896e-03                                          
 2001779   1161.39         1   4.200000e+01   2.380896e-03                                          
 2011779   1166.87         1   4.200000e+01   2.380896e-03                                          
 2021779   1172.54         1   4.200000e+01   2.380896e-03                                          
 2031779   1178.23         1   4.200000e+01   2.380896e-03                                          
 2041779   1184.02         1   4.200000e+01   2.380896e-03                                          
 2051779   1189.97         1   4.200000e+01   2.380896e-03                                          
 2061779   1195.49         1   4.200000e+01   2.380896e-03                                          
 2071779   1200.92         1   4.200000e+01   2.380896e-03                                          
 2081779   1206.29         1   4.200000e+01   2.380896e-03                                          
 2091779   1211.60         1   4.200000e+01   2.380896e-03                                          
 2101779   1216.79         1   4.200000e+01   2.380896e-03                                          
 2111779   1222.10         1   4.200000e+01   2.380896e-03                                          
 2121779   1227.69         1   4.200000e+01   2.380896e-03                                          
 2131779   1233.36         1   4.200000e+01   2.380896e-03                                          
 2141779   1238.93         1   4.200000e+01   2.380896e-03                                          
 2151779   1244.47         1   4.200000e+01   2.380896e-03                                          
 2161779   1250.09         1   4.200000e+01   2.380896e-03                                          
 2171779   1255.73         1   4.200000e+01   2.380896e-03                                          
 2181779   1261.33         1   4.200000e+01   2.380896e-03                                          
 2191779   1266.86         1   4.200000e+01   2.380896e-03                                          
 2201779   1272.54         1   4.200000e+01   2.380896e-03                                          
 2211779   1278.55         1   4.200000e+01   2.380896e-03                                          
 2221779   1284.72         1   4.200000e+01   2.380896e-03                                          
 2231779   1290.66         1   4.200000e+01   2.380896e-03                                          
 2241779   1296.50         1   4.200000e+01   2.380896e-03                                          
 2251779   1301.99         1   4.200000e+01   2.380896e-03                                          
 2261779   1307.45         1   4.200000e+01   2.380896e-03                                          
 2271779   1313.15         1   4.200000e+01   2.380896e-03                                          
 2281779   1319.23         1   4.200000e+01   2.380896e-03                                          
 2291779   1325.27         1   4.200000e+01   2.380896e-03                                          
 2301779   1331.74         1   4.200000e+01   2.380896e-03                                          
 2311779   1337.74         1   4.200000e+01   2.380896e-03                                          
 2321779   1343.64         1   4.200000e+01   2.380896e-03                                          
 2331779   1349.93         1   4.200000e+01   2.380896e-03                                          
 2341779   1356.33         1   4.200000e+01   2.380896e-03                                          
 2351779   1362.42         1   4.200000e+01   2.380896e-03                                          
 2361779   1368.24         1   4.200000e+01   2.380896e-03                                          
 2371779   1373.97         1   4.200000e+01   2.380896e-03                                          
 2381779   1379.71         1   4.200000e+01   2.380896e-03                                          
 2391779   1385.72         1   4.200000e+01   2.380896e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 2401779   1391.23         1   4.200000e+01   2.380896e-03                                          
 2411779   1396.73         1   4.200000e+01   2.380896e-03                                          
 2421779   1402.24         1   4.200000e+01   2.380896e-03                                          
 2431779   1407.60         1   4.200000e+01   2.380896e-03                                          
 2441779   1413.00         1   4.200000e+01   2.380896e-03                                          
 2451779   1418.51         1   4.200000e+01   2.380896e-03                                          
 2461779   1424.09         1   4.200000e+01   2.380896e-03                                          
 2471779   1429.69         1   4.200000e+01   2.380896e-03                                          
 2481779   1435.28         1   4.200000e+01   2.380896e-03                                          
 2491779   1440.84         1   4.200000e+01   2.380896e-03                                          
 2501779   1446.39         1   4.200000e+01   2.380896e-03                                          
 2511779   1452.09         1   4.200000e+01   2.380896e-03                                          
 2521779   1457.65         1   4.200000e+01   2.380896e-03                                          
 2531779   1463.70         1   4.200000e+01   2.380896e-03                                          
 2541779   1469.56         1   4.200000e+01   2.380896e-03                                          
 2551779   1475.04         1   4.200000e+01   2.380896e-03                                          
 2561779   1480.73         1   4.200000e+01   2.380896e-03                                          
 2571779   1486.94         1   4.200000e+01   2.380896e-03                                          
 2581779   1492.69         1   4.200000e+01   2.380896e-03                                          
 2591779   1498.63         1   4.200000e+01   2.380896e-03                                          
 2601779   1504.74         1   4.200000e+01   2.380896e-03                                          
 2611779   1510.88         1   4.200000e+01   2.380896e-03                                          
 2621779   1517.09         1   4.200000e+01   2.380896e-03                                          
 2631779   1523.41         1   4.200000e+01   2.380896e-03                                          
 2641779   1529.46         1   4.200000e+01   2.380896e-03                                          
 2651779   1535.56         1   4.200000e+01   2.380896e-03                                          
 2661779   1541.51         1   4.200000e+01   2.380896e-03                                          
 2671779   1547.58         1   4.200000e+01   2.380896e-03                                          
 2681779   1553.69         1   4.200000e+01   2.380896e-03                                          
 2691779   1559.65         1   4.200000e+01   2.380896e-03                                          
 2701779   1565.87         1   4.200000e+01   2.380896e-03                                          
 2711779   1571.86         1   4.200000e+01   2.380896e-03                                          
 2721779   1577.91         1   4.200000e+01   2.380896e-03                                          
 2731779   1583.96         1   4.200000e+01   2.380896e-03                                          
 2741779   1589.63         1   4.200000e+01   2.380896e-03                                          
 2751779   1595.10         1   4.200000e+01   2.380896e-03                                          
 2761779   1600.94         1   4.200000e+01   2.380896e-03                                          
 2771779   1606.87         1   4.200000e+01   2.380896e-03                                          
 2781779   1612.70         1   4.200000e+01   2.380896e-03                                          
 2791779   1618.46         1   4.200000e+01   2.380896e-03                                          
 2801779   1624.59         1   4.200000e+01   2.380896e-03                                          
 2811779   1630.21         1   4.200000e+01   2.380896e-03                                          
 2821779   1635.80         1   4.200000e+01   2.380896e-03                                          
 2831779   1641.78         1   4.200000e+01   2.380896e-03                                          
 2841779   1647.87         1   4.200000e+01   2.380896e-03                                          
 2851779   1654.38         1   4.200000e+01   2.380896e-03                                          
 2861779   1660.68         1   4.200000e+01   2.380896e-03                                          
 2871779   1666.67         1   4.200000e+01   2.380896e-03                                          
 2881779   1672.31         1   4.200000e+01   2.380896e-03                                          
 2891779   1677.97         1   4.200000e+01   2.380896e-03                                          
 2901779   1683.66         1   4.200000e+01   2.380896e-03                                          
 2911779   1689.67         1   4.200000e+01   2.380896e-03                                          
 2921779   1695.51         1   4.200000e+01   2.380896e-03                                          
 2931779   1701.04         1   4.200000e+01   2.380896e-03                                          
 2941779   1706.59         1   4.200000e+01   2.380896e-03                                          
 2951779   1712.08         1   4.200000e+01   2.380896e-03                                          
 2961779   1717.46         1   4.200000e+01   2.380896e-03                                          
 2971779   1722.74         1   4.200000e+01   2.380896e-03                                          
 2981779   1728.11         1   4.200000e+01   2.380896e-03                                          
 2991779   1733.69         1   4.200000e+01   2.380896e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 3001779   1739.46         1   4.200000e+01   2.380896e-03                                          
 3011779   1745.33         1   4.200000e+01   2.380896e-03                                          
 3021779   1750.95         1   4.200000e+01   2.380896e-03                                          
 3031779   1756.73         1   4.200000e+01   2.380896e-03                                          
 3041779   1762.88         1   4.200000e+01   2.380896e-03                                          
 3051779   1768.84         1   4.200000e+01   2.380896e-03                                          
 3061779   1774.76         1   4.200000e+01   2.380896e-03                                          
 3071779   1780.64         1   4.200000e+01   2.380896e-03                                          
 3081779   1786.19         1   4.200000e+01   2.380896e-03                                          
 3091779   1791.66         1   4.200000e+01   2.380896e-03                                          
